"trust_1","trust_0","spatial_distance","target","followerid","social_distance","spatial_distance-2","trust","s_res","t_res","tage","tlon","tlat","fage","flon","flat"
"0.605061917957129","1",-1,"158120995","2613693573","193001246",-1,"0.802530958978564",NULL,NULL,"318926197","-68.96667","12.16667","193001246",NULL,NULL
"1","1",-1,"821439445","20132655","248540633",-1,"1",NULL,NULL,"248540633","-1.61125","53.13543","362080185",NULL,NULL
"0.978115222229772","0.777777777777778",16,"170963694","201106921","309145995",16,"0.877946500003775","4","7","315954716","-118.24368","34.05223","309145995","-75.40103","39.98678"
"0.684317674786224","1",-1,"170963694","1723982611","217740656",-1,"0.842158837393112",NULL,NULL,"315954716","-118.24368","34.05223","217740656",NULL,NULL
"1","1",-1,"170963694","47708332","315954716",-1,"1",NULL,NULL,"315954716","-118.24368","34.05223","350732877",NULL,NULL
"0.841674585103426","0.444444444444444",40,"170963694","492050658","266697027",40,"0.643059514773935","4","4","315954716","-118.24368","34.05223","266697027","126.91704","37.49371"
"0.691044670294563","1",-1,"170963694","1658499656","219833537",-1,"0.845522335147282",NULL,NULL,"315954716","-118.24368","34.05223","219833537",NULL,NULL
"1","0.75",24,"1152674269","1037925889","235958988",24,"0.875","6","4","235958988","-118.40036","34.07362","239356454","-87.65005","41.85003"
"0.916764235045723","1",0,"158120995","286466388","292386696",0,"0.958382117522862","4","4","318926197","-68.96667","12.16667","292386696","-68.93354","12.1084"
"0.897359705987932","0.222222222222222",56,"170963694","344318858","284021601",56,"0.559790964105077","4","4","315954716","-118.24368","34.05223","284021601","77.59369","12.97194"
"0.675390270610082","1",-1,"170963694","1936391802","214963191",-1,"0.837695135305041",NULL,NULL,"315954716","-118.24368","34.05223","214963191",NULL,NULL
"0.473768204757863","0",-1,"39557009","3130486191","168131633",-1,"0.236884102378932",NULL,NULL,"353928615","24","-29","168131633",NULL,NULL
"0.88410560446132","0.777777777777778",16,"158120995","359403037","281973579",16,"0.830941691119549","4","5","318926197","-68.96667","12.16667","281973579","-83.04575","42.33143"
"0.819587908851697","1",-1,"170963694","570433965","259825492",-1,"0.909793954425849",NULL,NULL,"315954716","-118.24368","34.05223","259825492",NULL,NULL
"0.591844363128968","1",-1,"158120995","2705576880","188786864",-1,"0.795922181564484",NULL,NULL,"318926197","-68.96667","12.16667","188786864",NULL,NULL
"0.861921816855681","1",-1,"170963694","427317355","272996280",-1,"0.93096090842784",NULL,NULL,"315954716","-118.24368","34.05223","272996280",NULL,NULL
"1","1",-1,"158120995","105344551","318926197",-1,"1",NULL,NULL,"318926197","-68.96667","12.16667","332298435",NULL,NULL
"1","1",0,"158120995","45069751","318926197",0,"1","4","4","318926197","-68.96667","12.16667","351648683","-68.96667","12.16667"
"0.827963275895979","1",-1,"170963694","544599936","262431209",-1,"0.913981637947989",NULL,NULL,"315954716","-118.24368","34.05223","262431209",NULL,NULL
"1","1",-1,"170963694","159721602","315954716",-1,"1",NULL,NULL,"315954716","-118.24368","34.05223","318384205",NULL,NULL
"0.810969896564844","0.722222222222222",20,"170963694","598757921","257144284",20,"0.766596059393533","4","6","315954716","-118.24368","34.05223","257144284","-74.00597","40.71427"
"0.985638886875127","0",-1,"39557009","54870359","348858128",-1,"0.492819443437564",NULL,NULL,"353928615","24","-29","348858128","27.55619","-25.9936"
"0.651379792602166","1",-1,"3180254803","823254607564570624","110793456",-1,"0.825689896301083",NULL,NULL,"165710352","67.0104","24.8608","110793456",NULL,NULL
"1","1",-1,"170963694","35969092","315954716",-1,"1",NULL,NULL,"315954716","-118.24368","34.05223","355023176","-110.88236","36.17416"
"0.603997933603878","0.953846153846154",3,"3180254803","854575549393510401","103329561",3,"0.778922043725016","5","6","165710352","67.0104","24.8608","103329561","68.37366","25.39242"
"1","0",-1,"113431968","14541003","330162200",-1,"0.5",NULL,NULL,"330162200","34.78057","32.08088","386718175","-123.11934","49.24966"
"1","1",-1,"1152674269","249720474","235958988",-1,"1",NULL,NULL,"235958988","-118.40036","34.07362","298637448","-81.63262","38.34982"
"0.716963452625165","0",-1,"39557009","631854143","253996728",-1,"0.358481726312582",NULL,NULL,"353928615","24","-29","253996728","28.04363","-26.20227"
"0.845420300798074","0",-1,"39557009","245733036","299351066",-1,"0.422710150399037",NULL,NULL,"353928615","24","-29","299351066",NULL,NULL
"0.820165720844532","0",-1,"39557009","299164610","290434416",-1,"0.410082860422266",NULL,NULL,"353928615","24","-29","290434416","28.04363","-26.20227"
"1","1",-1,"1152674269","246930066","235958988",-1,"1",NULL,NULL,"235958988","-118.40036","34.07362","299147504",NULL,NULL
"0.593910089141483","1",-1,"1152674269","4799719214","142412854",-1,"0.796955044570741",NULL,NULL,"235958988","-118.40036","34.07362","142412854",NULL,NULL
"1","0.972222222222222",2,"170963694","51159164","315954716",2,"0.986111111111111","4","5","315954716","-118.24368","34.05223","349871685","-118.29229","33.73585"
"1","0.972222222222222",2,"170963694","14266005","315954716",2,"0.986111111111111","4","5","315954716","-118.24368","34.05223","388940296","-117.37948","33.19587"
"1","0.944444444444444",4,"170963694","30003200","315954716",4,"0.972222222222222","4","5","315954716","-118.24368","34.05223","356620876","-122.53199","45.5376"
"0.906177395725135","1",-1,"170963694","324731721","286764932",-1,"0.953088697862567",NULL,NULL,"315954716","-118.24368","34.05223","286764932",NULL,NULL
"1","1",-1,"170963694","18893279","315954716",-1,"1",NULL,NULL,"315954716","-118.24368","34.05223","364167161","-68.15","-16.5"
"0.897609866094225","0.777777777777778",16,"170963694","343723184","284099430",16,"0.837693821936001","4","3","315954716","-118.24368","34.05223","284099430","-75.19018","40.69371"
"1","0.333333333333333",48,"170963694","26682924","315954716",48,"0.666666666666667","4","4","315954716","-118.24368","34.05223","357871796","151.20732","-33.86785"
"1","0.777777777777778",16,"170963694","7794212","315954716",16,"0.888888888888889","4","4","315954716","-118.24368","34.05223","410235626","-79.4163","43.70011"
"1","1",0,"3180254803","504047944","165710352",0,"1","5","5","165710352","67.0104","24.8608","265673012","67.0104","24.8608"
"0.579777273944154","1",0,"3180254803","870578474465058816","99514167",0,"0.789888636972077","5","5","165710352","67.0104","24.8608","99514167","67.0104","24.8608"
"0.79722222801676","1",-1,"170963694","712295804","252867154",-1,"0.89861111400838",NULL,NULL,"315954716","-118.24368","34.05223","252867154",NULL,NULL
"0.93845340112559","1",-1,"170963694","259918477","296806538",-1,"0.969226700562795",NULL,NULL,"315954716","-118.24368","34.05223","296806538",NULL,NULL
"1","0.222222222222222",56,"170963694","100377239","315954716",56,"0.611111111111111","4","4","315954716","-118.24368","34.05223","333768511","103.86917","1.32111"
"1","0.5",36,"170963694","93394153","315954716",36,"0.75","4","1","315954716","-118.24368","34.05223","336408433","2","46"
"0.535783188763223","0.833333333333333",12,"170963694","3031474916","171529089",12,"0.684558261048278","4","5","315954716","-118.24368","34.05223","171529089","-100.31847","25.67507"
"1","1",-1,"170963694","38955335","315954716",-1,"1",NULL,NULL,"315954716","-118.24368","34.05223","353997921","-68.15","-16.5"
"1","1",-1,"1152674269","607534903","235958988",-1,"1",NULL,NULL,"235958988","-118.40036","34.07362","256291460",NULL,NULL
"1","1",-1,"170963694","88943739","315954716",-1,"1",NULL,NULL,"315954716","-118.24368","34.05223","338042785",NULL,NULL
"1","1",0,"157819685","28846337","319000342",0,"1","5","5","319000342","-117.56644","33.87529","357056023","-117.56644","33.87529"
"0.929094827625692","1",-1,"170963694","277529874","293894929",-1,"0.964547413812846",NULL,NULL,"315954716","-118.24368","34.05223","293894929",NULL,NULL
"0.309069434779039","1",-1,"170963694","864369294615879680","100994642",-1,"0.65453471738952",NULL,NULL,"315954716","-118.24368","34.05223","100994642",NULL,NULL
"0.97849153111983","0.444444444444444",40,"170963694","200595436","309263071",40,"0.711467987782137","4","5","315954716","-118.24368","34.05223","309263071","9.18951","45.46427"
"0.754259208921482","1",-1,"170963694","1033983025","239500639",-1,"0.877129604460741",NULL,NULL,"315954716","-118.24368","34.05223","239500639",NULL,NULL
"1","1",0,"3180254803","1275307806","165710352",0,"1","5","5","165710352","67.0104","24.8608","232375510","67.0104","24.8608"
"0.936824160671283","0.944444444444444",4,"170963694","262760477","296299654",4,"0.940634302557864","4","5","315954716","-118.24368","34.05223","296299654","-121.4944","38.58157"
"0.648914364312616","0.777777777777778",16,"170963694","2282031841","206726093",16,"0.713346071045197","4","5","315954716","-118.24368","34.05223","206726093","-87.90647","43.0389"
"0.892701753672519","0.722222222222222",20,"170963694","354971342","282572434",20,"0.807461987947371","4","5","315954716","-118.24368","34.05223","282572434","-73.94958","40.6501"
"0.934589372626938","1",-1,"170963694","267363013","295604374",-1,"0.967294686313469",NULL,NULL,"315954716","-118.24368","34.05223","295604374",NULL,NULL
"1","1",-1,"170963694","36264047","315954716",-1,"1",NULL,NULL,"315954716","-118.24368","34.05223","354938163",NULL,NULL
"1","1",-1,"170963694","41621745","315954716",-1,"1",NULL,NULL,"315954716","-118.24368","34.05223","352987391",NULL,NULL
"0.585122232231576","1",-1,"170963694","2769231734","186879292",-1,"0.792561116115788",NULL,NULL,"315954716","-118.24368","34.05223","186879292",NULL,NULL
"1","0.944444444444444",4,"170963694","24452576","315954716",4,"0.972222222222222","4","5","315954716","-118.24368","34.05223","358836768","-119.17705","34.1975"
"0.81459162052903","0.944444444444444",4,"170963694","586941998","258271063",4,"0.879518032486737","4","6","315954716","-118.24368","34.05223","258271063","-122.2708","37.80437"
"0.316985585151051","0.444444444444444",40,"170963694","854039363000426496","103457489",40,"0.380715014797748","4","5","315954716","-118.24368","34.05223","103457489","4.39","45.43389"
"1","1",-1,"170963694","41939341","315954716",-1,"1",NULL,NULL,"315954716","-118.24368","34.05223","352871679",NULL,NULL
"0.46146685324914","1",-1,"170963694","4185847419","148408032",-1,"0.73073342662457",NULL,NULL,"315954716","-118.24368","34.05223","148408032",NULL,NULL
"0.883654709523148","1",-1,"170963694","374370062","279757747",-1,"0.941827354761574",NULL,NULL,"315954716","-118.24368","34.05223","279757747",NULL,NULL
"0.872408053834375","0.777777777777778",16,"170963694","398897540","276258724",16,"0.825092915806076","4","2","315954716","-118.24368","34.05223","276258724","-83.75966","40.36116"
"0.447496290886013","0.777777777777778",16,"170963694","4704448969","144061556",16,"0.612637034331896","4","2","315954716","-118.24368","34.05223","144061556","-83.50018","32.75042"
"1","0.777777777777778",16,"170963694","23796784","315954716",16,"0.888888888888889","4","4","315954716","-118.24368","34.05223","359118170","-79.6583","43.5789"
"1","1",-1,"170963694","38508993","315954716",-1,"1",NULL,NULL,"315954716","-118.24368","34.05223","354183433",NULL,NULL
"1","0.972222222222222",2,"170963694","14666643","315954716",2,"0.986111111111111","4","6","315954716","-118.24368","34.05223","385880427","-117.85311","33.78779"
"0.761504241463975","1",-1,"170963694","977365237","241754690",-1,"0.880752120731988",NULL,NULL,"315954716","-118.24368","34.05223","241754690",NULL,NULL
"0.680389859944315","0.611111111111111",28,"170963694","1874148505","216518647",28,"0.645750485527713","4","1","315954716","-118.24368","34.05223","216518647","-75.25","-10"
"0.741669973651339","1",-1,"170963694","1159929036","235583917",-1,"0.870834986825669",NULL,NULL,"315954716","-118.24368","34.05223","235583917",NULL,NULL
"0.642855153168331","1",-1,"3180254803","828886954435547136","109450600",-1,"0.821427576584165",NULL,NULL,"165710352","67.0104","24.8608","109450600",NULL,NULL
"0.424030974699255","1",-1,"158120995","720566047003262976","135280014",-1,"0.712015487349627",NULL,NULL,"318926197","-68.96667","12.16667","135280014",NULL,NULL
"0.0307737450547144","0",-1,"39557009","1238799992023810048","11723308",-1,"0.0153868725273572",NULL,NULL,"353928615","24","-29","11723308",NULL,NULL
"1","0.944444444444444",4,"170963694","20526481","315954716",4,"0.972222222222222","4","6","315954716","-118.24368","34.05223","361622176","-121.95524","37.35411"
"0.582882778247216","1",-1,"3180254803","868526624119164931","100003366",-1,"0.791441389123608",NULL,NULL,"165710352","67.0104","24.8608","100003366",NULL,NULL
"0.668352420738976","1",-1,"170963694","2160233487","212773598",-1,"0.834176210369488",NULL,NULL,"315954716","-118.24368","34.05223","212773598",NULL,NULL
"1","1",0,"157819685","93264538","319000342",0,"1","5","5","319000342","-117.56644","33.87529","336478795","-117.56644","33.87529"
"1","1",-1,"157819685","19601680","319000342",-1,"1",NULL,NULL,"319000342","-117.56644","33.87529","362847452","-116.78467","34.68743"
"0.757166371558268","1",-1,"170963694","1011481256","240405106",-1,"0.878583185779134",NULL,NULL,"315954716","-118.24368","34.05223","240405106",NULL,NULL
"0.611916912748186","1",0,"170963694","2513271938","195215566",0,"0.805958456374093","4","4","315954716","-118.24368","34.05223","195215566","-118.25341","34.23306"
"0.751168362830015","0.222222222222222",56,"170963694","1062351854","238539025",56,"0.486695292526118","4","7","315954716","-118.24368","34.05223","238539025","107.60694","-6.92222"
"1","1",-1,"170963694","135704133","315954716",-1,"1",NULL,NULL,"315954716","-118.24368","34.05223","324009943",NULL,NULL
"1","1",-1,"170963694","82525247","315954716",-1,"1",NULL,NULL,"315954716","-118.24368","34.05223","340335439",NULL,NULL
"0.602675568550949","1",-1,"170963694","2584830260","192340429",-1,"0.801337784275474",NULL,NULL,"315954716","-118.24368","34.05223","192340429",NULL,NULL
"1","1",-1,"170963694","103801138","315954716",-1,"1",NULL,NULL,"315954716","-118.24368","34.05223","332708394","120","-5"
"0.623269988292787","0.722222222222222",20,"170963694","2474769999","198747698",20,"0.672746105257505","4","4","315954716","-118.24368","34.05223","198747698","-74.00597","40.71427"
"1","1",-1,"170963694","19060297","315954716",-1,"1",NULL,NULL,"315954716","-118.24368","34.05223","363810312",NULL,NULL
"0.890813449701952","0.5",36,"170963694","359324422","281984951",36,"0.695406724850976","4","6","315954716","-118.24368","34.05223","281984951","0.39516","52.75172"
"0.327780349391857","1",-1,"170963694","839937978839494656","106815921",-1,"0.663890174695928",NULL,NULL,"315954716","-118.24368","34.05223","106815921",NULL,NULL
"0.56750100381115","1",-1,"158120995","2855864495","181025049",-1,"0.783750501905575",NULL,NULL,"318926197","-68.96667","12.16667","181025049",NULL,NULL
"0.917292473800021","1",-1,"170963694","300638499","290223019",-1,"0.95864623690001",NULL,NULL,"315954716","-118.24368","34.05223","290223019",NULL,NULL
"0.663367057379507","1",-1,"1152674269","3386141512","158412835",-1,"0.831683528689753",NULL,NULL,"235958988","-118.40036","34.07362","158412835",NULL,NULL
"0.326324246512048","1",-1,"170963694","841853175556579328","106362903",-1,"0.663162123256024",NULL,NULL,"315954716","-118.24368","34.05223","106362903",NULL,NULL
"0.926074565624786","1",0,"158120995","268887048","295355270",0,"0.963037282812393","4","4","318926197","-68.96667","12.16667","295355270","-68.96667","12.16667"
"0.858277776048458","1",0,"158120995","420606138","273738445",0,"0.929138888024229","4","4","318926197","-68.96667","12.16667","273738445","-68.96667","12.16667"
"0.885286505288257","0.555555555555556",32,"170963694","371156183","280265426",32,"0.720421030421907","4","5","315954716","-118.24368","34.05223","280265426","-3.19648","55.95206"
"0.2169662461089","0.444444444444444",40,"170963694","984556422242455552","72339797",40,"0.330705345276672","4","3","315954716","-118.24368","34.05223","72339797","15","46.08333"
"0.684393328374325","1",-1,"158120995","1704898580","218295854",-1,"0.842196664187162",NULL,NULL,"318926197","-68.96667","12.16667","218295854",NULL,NULL
"0.442719900718429","1",-1,"170963694","4831034547","142575541",-1,"0.721359950359215",NULL,NULL,"315954716","-118.24368","34.05223","142575541","-71","-30"
"0.574408595090988","0.833333333333333",12,"170963694","2839296612","183546100",12,"0.703870964212161","4","6","315954716","-118.24368","34.05223","183546100","-94.35467","37.83921"
"0.223662796455066","1",-1,"170963694","975817974648070144","74423206",-1,"0.611831398227533",NULL,NULL,"315954716","-118.24368","34.05223","74423206",NULL,NULL
"0.861673479619125","1",-1,"158120995","410574911","274821156",-1,"0.930836739809563",NULL,NULL,"318926197","-68.96667","12.16667","274821156",NULL,NULL
"0.823007070860638","1",-1,"158120995","543979320","262492475",-1,"0.911503535430319",NULL,NULL,"318926197","-68.96667","12.16667","262492475",NULL,NULL
"1","1",-1,"170963694","70167839","315954716",-1,"1",NULL,NULL,"315954716","-118.24368","34.05223","344257778",NULL,NULL
"1","0.555555555555556",32,"158120995","111655926","318926197",32,"0.777777777777778","4","2","318926197","-68.96667","12.16667","330514448","5.75","52.25"
"0.771315040691492","0.722222222222222",20,"170963694","902371980","244806994",20,"0.746768631456857","4","4","315954716","-118.24368","34.05223","244806994","-74.00597","40.71427"
"0.922713552638398","1",-1,"158120995","275349732","294283620",-1,"0.961356776319199",NULL,NULL,"318926197","-68.96667","12.16667","294283620",NULL,NULL
"1","1",-1,"158120995","97050738","318926197",-1,"1",NULL,NULL,"318926197","-68.96667","12.16667","335000335",NULL,NULL
"0.913824825094581","1",-1,"158120995","292596610","291449473",-1,"0.956912412547291",NULL,NULL,"318926197","-68.96667","12.16667","291449473",NULL,NULL
"1","0.94",3,"157819685","153615893","319000342",3,"0.97","5","4","319000342","-117.56644","33.87529","319881537","-118.24368","34.05223"
"0.0596548853377162","0.846153846153846",10,"3180254803","1214215107363758083","17581145",10,"0.452904365745781","5","6","165710352","67.0104","24.8608","17581145","73.04329","33.72148"
"1","0.153846153846154",55,"3180254803","3209155690","165710352",55,"0.576923076923077","5","4","165710352","67.0104","24.8608","165833305","-75.69812","45.41117"
"0.807547663625816","0.277777777777778",52,"170963694","609862347","256079570",52,"0.542662720701797","4","4","315954716","-118.24368","34.05223","256079570","88.36304","22.56263"
"0.865341124000791","0.75",24,"1152674269","2316482468","204939214",24,"0.807670562000396","6","6","235958988","-118.40036","34.07362","204939214","-81.4587","30.2879"
"0.0819893197930087","0",-1,"29464656","1126612879652864001","38470806",-1,"0.0409946598965043",NULL,NULL,"356963969",NULL,NULL,"38470806",NULL,NULL
"1","1",-1,"3180254803","26681374","165710352",-1,"1",NULL,NULL,"165710352","67.0104","24.8608","357872239",NULL,NULL
"1","0.5",36,"170963694","23837621","315954716",36,"0.75","4","5","315954716","-118.24368","34.05223","359102990","12.56553","55.67594"
"0.231985980517095","0.111111111111111",64,"170963694","964941800090882048","77012688",64,"0.171548545814103","4","7","315954716","-118.24368","34.05223","77012688","31.61904","-27.37808"
"0.411432598102488","0.5",36,"170963694","730793733986353152","132841537",36,"0.455716299051244","4","6","315954716","-118.24368","34.05223","132841537","-1.09125","50.79899"
"1","0.8125",18,"1152674269","24383198","235958988",18,"0.90625","6","7","235958988","-118.40036","34.07362","358866536","-94.93858","39.14167"
"1","0.75",24,"1152674269","26119241","235958988",24,"0.875","6","5","235958988","-118.40036","34.07362","358060723","-84.38798","33.749"
"0.991604050083583","1",-1,"3180254803","3251599066","164387768",-1,"0.995802025041792",NULL,NULL,"165710352","67.0104","24.8608","164387768",NULL,NULL
"0.23075285823647","1",-1,"170963694","966550924935262208","76629043",-1,"0.615376429118235",NULL,NULL,"315954716","-118.24368","34.05223","76629043",NULL,NULL
"1","0.958333333333333",3,"170963694","49811577","315954716",3,"0.979166666666667","4","4","315954716","-118.24368","34.05223","350197314","-112.07404","33.44838"
"0.427285791324776","0.722222222222222",20,"170963694","710106611944181760","137773731",20,"0.574754006773499","4","4","315954716","-118.24368","34.05223","137773731","-73.58781","45.50884"
"0.623061096770378","1",-1,"3180254803","841980256282116096","106332513",-1,"0.811530548385189",NULL,NULL,"165710352","67.0104","24.8608","106332513",NULL,NULL
"1","1",-1,"1152674269","260797475","235958988",-1,"1",NULL,NULL,"235958988","-118.40036","34.07362","296651323",NULL,NULL
"0.279359764981862","1",-1,"170963694","903137983695486984","91751466",-1,"0.639679882490931",NULL,NULL,"315954716","-118.24368","34.05223","91751466","122","13"
"1","0.75",24,"1152674269","46770474","235958988",24,"0.875","6","5","235958988","-118.40036","34.07362","351063810","-84.38798","33.749"
"0.429479794082245","0.96875",3,"1152674269","849520063610793986","104534990",3,"0.699114897041122","6","4","235958988","-118.40036","34.07362","104534990","-118.24368","34.05223"
"1","1",-1,"1152674269","34173787","235958988",-1,"1",NULL,NULL,"235958988","-118.40036","34.07362","355538932","-107.60923","37.60944"
"1","1",-1,"170963694","37129048","315954716",-1,"1",NULL,NULL,"315954716","-118.24368","34.05223","354676419",NULL,NULL
"0.574036737905914","1",-1,"170963694","2806666007","183430409",-1,"0.787018368952957",NULL,NULL,"315954716","-118.24368","34.05223","183430409",NULL,NULL
"0.285786744502312","1",-1,"170963694","894751299073318913","93751007",-1,"0.642893372251156",NULL,NULL,"315954716","-118.24368","34.05223","93751007",NULL,NULL
"0.830917935171431","1",-1,"170963694","534971380","263350453",-1,"0.915458967585715",NULL,NULL,"315954716","-118.24368","34.05223","263350453","-75.16379","39.95233"
"1","0.375",60,"1152674269","471009458","235958988",60,"0.6875","6","4","235958988","-118.40036","34.07362","268674713","-1.20763","38.05456"
"1","0.75",24,"1152674269","269902122","235958988",24,"0.875","6","4","235958988","-118.40036","34.07362","295183597","-79.4163","43.70011"
"0.952544859237755","1",-1,"1152674269","1498817623","225027308",-1,"0.976272429618878",NULL,NULL,"235958988","-118.40036","34.07362","225027308",NULL,NULL
"0.575334274103039","1",-1,"1152674269","708581498757255168","138133763",-1,"0.787667137051519",NULL,NULL,"235958988","-118.40036","34.07362","138133763",NULL,NULL
"0.518615652947497","1",-1,"170963694","3195476494","166187981",-1,"0.759307826473748",NULL,NULL,"315954716","-118.24368","34.05223","166187981",NULL,NULL
"1","1",-1,"170963694","19732588","315954716",-1,"1",NULL,NULL,"315954716","-118.24368","34.05223","362646274",NULL,NULL
"0.280960119174296","1",-1,"170963694","901049651150946307","92249363",-1,"0.640480059587148",NULL,NULL,"315954716","-118.24368","34.05223","92249363","10.16579","36.81897"
"0.809442338195141","1",-1,"170963694","603528164","256669035",-1,"0.90472116909757",NULL,NULL,"315954716","-118.24368","34.05223","256669035",NULL,NULL
"0.681314329607959","0.944444444444444",4,"170963694","1861713349","216806265",4,"0.812879387026202","4","7","315954716","-118.24368","34.05223","216806265","-122.42349","37.77239"
"1","1",-1,"170963694","118972678","315954716",-1,"1",NULL,NULL,"315954716","-118.24368","34.05223","328390444",NULL,NULL
"0.555106503698951","1",-1,"170963694","2917047418","177540896",-1,"0.777553251849475",NULL,NULL,"315954716","-118.24368","34.05223","177540896",NULL,NULL
"0.342857769539656","1",-1,"170963694","820263179397672962","111506759",-1,"0.671428884769828",NULL,NULL,"315954716","-118.24368","34.05223","111506759",NULL,NULL
"1","0.96875",3,"1152674269","724976557","235958988",3,"0.984375","6","4","235958988","-118.40036","34.07362","252300676","-118.24368","34.05223"
"0.826822636581065","1",-1,"170963694","547931066","262076337",-1,"0.913411318290533",NULL,NULL,"315954716","-118.24368","34.05223","262076337",NULL,NULL
"0.336978870437106","1",-1,"170963694","827934661041070080","109677735",-1,"0.668489435218553",NULL,NULL,"315954716","-118.24368","34.05223","109677735",NULL,NULL
"1","1",0,"170963694","34063419","315954716",0,"1","4","4","315954716","-118.24368","34.05223","355559419","-118.24368","34.05223"
"0.428175126268433","1",-1,"170963694","708946103970955264","138050418",-1,"0.714087563134217",NULL,NULL,"315954716","-118.24368","34.05223","138050418","-89.20375","35.02397"
"0.974854691275901","0.96",2,"157819685","191543801","311265271",2,"0.967427345637951","5","5","319000342","-117.56644","33.87529","311265271","-117.39616","33.95335"
"0.343346614960333","0.333333333333333",48,"170963694","819625275897954304","111658847",48,"0.338339974146833","4","2","315954716","-118.24368","34.05223","111658847","84","28"
"0.851009553317111","0.5",36,"170963694","461356355","269601292",36,"0.675504776658556","4","6","315954716","-118.24368","34.05223","269601292","-1.61396","54.97328"
"0.777985372584549","1",-1,"170963694","855134594","246882246",-1,"0.888992686292274",NULL,NULL,"315954716","-118.24368","34.05223","246882246",NULL,NULL
"0.501138336320963","0.444444444444444",40,"170963694","3344202557","160750495",40,"0.472791390382704","4","2","315954716","-118.24368","34.05223","160750495","15.5","45.16667"
"0.676455102767445","1",-1,"158120995","1905496782","215764772",-1,"0.838227551383723",NULL,NULL,"318926197","-68.96667","12.16667","215764772",NULL,NULL
"0.999914678332992","0.777777777777778",16,"170963694","170329859","315928171",16,"0.888846228055385","4","4","315954716","-118.24368","34.05223","315928171","-75.69812","45.41117"
"0.417582565860733","1",-1,"170963694","722768528055476225","134754895",-1,"0.708791282930367",NULL,NULL,"315954716","-118.24368","34.05223","134754895",NULL,NULL
"0.3212688453328","1",-1,"170963694","848450058370637825","104790083",-1,"0.6606344226664",NULL,NULL,"315954716","-118.24368","34.05223","104790083",NULL,NULL
"0.706396611923267","0.96875",3,"1152674269","3125247388","168325045",3,"0.837573305961634","6","4","235958988","-118.40036","34.07362","168325045","-118.24368","34.05223"
"1","0.444444444444444",40,"170963694","68025398","315954716",40,"0.722222222222222","4","6","315954716","-118.24368","34.05223","344924002","4.84671","45.74846"
"0.428665826298335","0.777777777777778",16,"170963694","708290681278636033","138203083",16,"0.603221802038056","4","4","315954716","-118.24368","34.05223","138203083","-86.78444","36.16589"
"1","0.722222222222222",20,"170963694","43210680","315954716",20,"0.861111111111111","4","5","315954716","-118.24368","34.05223","352362189","-73.76992","42.93071"
"1","1",-1,"170963694","155470061","315954716",-1,"1",NULL,NULL,"315954716","-118.24368","34.05223","319414130",NULL,NULL
"0.816474251388192","1",-1,"170963694","580520459","258856781",-1,"0.908237125694096",NULL,NULL,"315954716","-118.24368","34.05223","258856781",NULL,NULL
"0.883151882648771","0.75",24,"1152674269","2242607850","209042068",24,"0.816575941324385","6","7","235958988","-118.40036","34.07362","209042068","-85.67965","30.79186"
"0.469184399722763","0.888888888888889",8,"170963694","3926999354","150809090",8,"0.679036644305826","4","2","315954716","-118.24368","34.05223","150809090","-110.5","29.66667"
"0.611801213417781","1",-1,"170963694","2514416258","195179570",-1,"0.80590060670889",NULL,NULL,"315954716","-118.24368","34.05223","195179570",NULL,NULL
"0.679024906125836","1",-1,"170963694","1892237545","216093987",-1,"0.839512453062918",NULL,NULL,"315954716","-118.24368","34.05223","216093987","-116.78467","34.68743"
"0.590698058615956","0.833333333333333",12,"170963694","2711047634","188614025",12,"0.712015695974645","4","4","315954716","-118.24368","34.05223","188614025","-97.51643","35.46756"
"0.493786556071444","0.777777777777778",16,"170963694","3385306893","158463233",16,"0.635782166924611","4","2","315954716","-118.24368","34.05223","158463233","-78.78112","35.79154"
"0.581187728582395","0.5",36,"170963694","2765406659","185655202",36,"0.540593864291197","4","5","315954716","-118.24368","34.05223","185655202","12.56553","55.67594"
"0.41000082692429","0.5",36,"170963694","732662079988064257","132396089",36,"0.455000413462145","4","1","315954716","-118.24368","34.05223","132396089","-2.69531","54.75844"
"0.511785210743698","0.5",36,"170963694","3264999202","164062916",36,"0.505892605371849","4","4","315954716","-118.24368","34.05223","164062916","24.93545","60.16952"
"0.850405509985507","1",-1,"170963694","463268486","269413364",-1,"0.925202754992754",NULL,NULL,"315954716","-118.24368","34.05223","269413364",NULL,NULL
"0.910636586645014","1",-1,"170963694","314950740","288152261",-1,"0.955318293322507",NULL,NULL,"315954716","-118.24368","34.05223","288152261",NULL,NULL
"0.993547229518688","0.277777777777778",52,"170963694","179080077","313947151",52,"0.635662503648233","4","1","315954716","-118.24368","34.05223","313947151","70","30"
"1","0.722222222222222",20,"170963694","88375292","315954716",20,"0.861111111111111","4","6","315954716","-118.24368","34.05223","338241146","-71.02841","46.82949"
"0.578303865880215","0.833333333333333",12,"170963694","2776701917","184757984",12,"0.705818599606774","4","6","315954716","-118.24368","34.05223","184757984","-95.36327","29.76328"
"0.898957148935012","1",-1,"157819685","316786187","287918058",-1,"0.949478574467506",NULL,NULL,"319000342","-117.56644","33.87529","287918058","-116.78467","34.68743"
"0.669823309064941","1",-1,"170963694","2154245845","213231216",-1,"0.834911654532471",NULL,NULL,"315954716","-118.24368","34.05223","213231216",NULL,NULL
